Sales_Volume,Product_Cost,Revenue,Total_Costs,Profit
150.97,21.89,7548.36,8304.28,-755.92
356.71,23.01,17835.54,13209.01,4626.54
351.23,18.55,17561.32,11514.61,6046.72
204.33,24.30,10216.44,9965.32,251.12
385.48,17.99,19274.25,11935.10,7339.15
211.28,22.17,10563.92,9683.43,880.49
255.22,18.56,12761.13,9736.06,3025.06
241.13,18.26,12056.58,9402.62,2653.96
272.58,18.51,13629.10,10045.63,3583.48
242.73,19.90,12136.72,9829.23,2307.49
297.78,21.16,14888.89,11300.96,3587.93
280.53,21.34,14026.71,10986.53,3040.19
467.22,18.11,23361.07,13462.33,9898.74
166.89,18.02,8344.44,8007.45,336.99
206.65,18.17,10332.57,8754.18,1578.39
165.01,19.78,8250.41,8263.42,-13.00
326.99,19.58,16349.46,11402.35,4947.12
166.04,18.10,8301.80,8005.19,296.60
385.61,20.54,19280.55,12920.15,6360.41
302.40,24.53,15120.11,12416.45,2703.65
305.48,18.99,15273.83,10801.17,4472.65
312.72,19.13,15636.18,10983.33,4652.85
216.90,21.12,10844.89,9580.73,1264.16
225.76,18.88,11287.93,9262.86,2025.07
259.70,21.34,12985.20,10541.55,2443.66
319.67,18.56,15983.31,10933.94,5049.37
229.65,23.66,11482.56,10434.52,1048.04
196.47,20.69,9823.52,9064.88,758.64
451.11,18.76,22555.29,13462.72,9092.56
141.94,18.82,7096.75,7671.59,-574.84
374.36,18.97,18718.24,12102.60,6615.64
369.78,22.75,18489.01,13410.84,5078.18
254.20,17.46,12709.92,9438.94,3270.98
204.16,18.66,10208.20,8810.54,1397.66
207.94,18.88,10396.83,8925.15,1471.67
344.42,19.97,17220.95,11877.57,5343.37
330.96,19.46,16547.86,11439.69,5108.17
368.17,17.02,18408.27,11265.27,7143.00
429.28,19.20,21463.93,13242.30,8221.63
343.01,19.80,17150.51,11791.91,5358.60
211.66,18.74,10583.04,8967.33,1615.71
239.55,21.37,11977.72,10120.13,1857.59
387.64,21.84,19382.06,13465.63,5916.43
229.40,19.84,11470.02,9552.05,1917.98
176.17,20.46,8808.47,8604.62,203.85
345.93,15.68,17296.50,10423.45,6873.04
279.45,19.16,13972.47,10353.64,3618.84
420.02,22.01,21001.00,14244.49,6756.51
332.73,19.15,16636.45,11372.80,5263.65
185.05,18.53,9252.50,8428.14,824.36
435.41,24.56,21770.65,15691.73,6078.92
243.82,23.64,12191.07,10763.49,1427.58
264.25,20.94,13212.34,10532.05,2680.29
279.39,22.28,13969.51,11224.20,2745.30
164.02,15.55,8200.76,7550.13,650.63
299.30,18.42,14965.09,10514.61,4450.49
199.33,19.06,9966.26,8799.15,1167.10
279.10,19.53,13955.11,10450.32,3504.79
267.50,19.02,13375.08,10087.91,3287.17
365.19,15.00,18259.67,10477.90,7781.77
374.52,20.77,18725.78,12779.45,5946.32
210.78,21.09,10539.19,9444.86,1094.32
271.24,23.20,13562.14,11293.86,2268.28
272.82,18.42,13641.22,10026.35,3614.87
210.06,18.26,10502.92,8835.60,1667.32
373.02,15.00,18651.04,10595.31,8055.73
346.96,19.41,17347.92,11735.46,5612.46
223.41,21.80,11170.60,9870.88,1299.72
271.28,18.78,13564.13,10093.73,3470.40
192.00,24.29,9600.11,9663.14,-63.03
327.54,19.49,16376.85,11382.65,4994.20
198.54,20.29,9926.90,9029.13,897.78
466.46,17.27,23322.75,13057.45,10265.30
367.54,20.57,18377.04,12561.95,5815.09
276.69,16.04,13834.46,9438.47,4395.99
316.38,21.39,15819.19,11766.63,4052.57
415.78,21.45,20789.10,13918.05,6871.05
311.13,22.72,15556.48,12068.42,3488.05
218.15,17.96,10907.60,8918.02,1989.57
274.06,20.32,13702.91,10569.17,3133.74
387.98,21.13,19399.02,13197.11,6201.91
331.29,20.88,16564.52,11918.85,4645.66
332.84,18.27,16642.06,11080.81,5561.25
396.78,15.22,19839.02,11037.43,8801.60
407.90,20.69,20395.07,13441.08,6953.99
419.90,19.70,20994.82,13269.86,7724.96
187.11,18.87,9355.44,8530.12,825.32
309.03,21.53,15451.45,11652.74,3798.71
355.92,19.91,17795.97,12086.41,5709.56
360.55,17.36,18027.58,11259.76,6767.82
322.62,16.14,16131.14,10206.19,5924.94
215.51,17.74,10775.59,8823.63,1951.97
372.70,24.79,18634.79,14237.65,4397.14
350.36,21.45,17518.17,12513.74,5004.43
183.01,20.38,9150.56,8729.26,421.30
292.63,19.64,14631.30,10746.20,3885.10
217.98,19.51,10898.77,9251.66,1647.11
264.31,22.33,13215.56,10903.23,2312.33
138.03,19.02,6901.64,7625.22,-723.58
278.96,21.15,13947.96,10901.06,3046.90
310.24,19.30,15511.87,10988.56,4523.31
325.55,23.88,16277.42,12774.20,3503.22
335.92,21.48,16796.22,12217.20,4579.03
385.56,22.49,19277.96,13671.66,5606.30
231.29,18.83,11564.49,9355.46,2209.03
198.18,22.12,9908.80,9382.92,525.89
391.02,19.37,19550.91,12575.92,6974.99
211.93,20.22,10596.66,9285.30,1311.35
455.06,23.27,22753.23,15589.40,7163.83
387.76,17.91,19388.20,11946.58,7441.62
300.18,20.41,15008.77,11125.53,3883.24
461.45,20.88,23072.38,14633.19,8439.20
188.26,21.04,9413.09,8961.03,452.06
255.71,19.10,12785.44,9883.64,2901.81
329.88,24.17,16493.82,12973.95,3519.87
267.33,17.41,13366.68,9654.32,3712.37
424.30,22.92,21215.10,14724.05,6491.04
172.46,22.43,8622.87,8868.24,-245.37
310.14,23.80,15506.97,12381.87,3125.10
319.08,16.82,15954.19,10368.12,5586.07
333.32,18.26,16666.07,11087.23,5578.84
243.02,22.98,12150.75,10585.43,1565.32
270.78,16.25,13538.93,9399.05,4139.88
388.17,16.79,19408.59,11516.27,7892.32
224.88,19.02,11244.08,9278.01,1966.07
382.31,20.38,19115.58,12793.03,6322.54
312.95,23.18,15647.52,12255.58,3391.94
362.07,19.63,18103.44,12107.22,5996.22
348.63,18.78,17431.74,11548.59,5883.15
228.84,20.62,11442.23,9719.41,1722.82
314.27,20.94,15713.59,11580.60,4132.99
397.13,20.88,19856.52,13293.07,6563.45
285.93,19.64,14296.41,10616.78,3679.63
448.30,16.09,22415.07,12213.09,10201.98
290.20,18.16,14510.15,10271.47,4238.68
206.88,22.84,10343.89,9725.20,618.69
276.51,20.37,13825.36,10633.59,3191.76
437.84,19.35,21892.02,13474.38,8417.64
259.93,22.24,12996.51,10779.90,2216.61
397.28,17.74,19863.82,12047.59,7816.23
402.53,19.55,20126.62,12869.23,7257.39
267.38,20.28,13368.83,10421.20,2947.63
181.61,19.12,9080.63,8471.93,608.70
351.56,20.20,17577.84,12101.98,5475.86
257.86,19.62,12893.19,10060.48,2832.71
368.22,17.20,18410.97,11333.86,7077.11
288.18,20.36,14409.09,10868.23,3540.86
297.03,17.34,14851.57,10151.50,4700.06
366.71,20.33,18335.31,12455.59,5879.72
274.90,22.75,13744.87,11253.44,2491.43
288.28,19.44,14414.11,10603.62,3810.49
273.48,17.66,13673.99,9828.84,3845.15
271.43,19.75,13571.35,10359.61,3211.75
305.26,18.34,15262.92,10597.24,4665.69
376.32,21.19,18816.14,12973.91,5842.23
270.12,19.70,13506.10,10322.49,3183.61
304.91,23.42,15245.56,12140.88,3104.69
337.70,22.33,16884.92,12539.45,4345.47
246.82,19.69,12340.84,9860.77,2480.07
249.00,21.43,12450.14,10336.43,2113.71
427.01,19.21,21350.70,13204.45,8146.26
351.28,20.07,17564.07,12049.48,5514.58
316.08,19.28,15804.20,11093.19,4711.01
332.12,21.53,16606.19,12151.59,4454.60
148.41,22.87,7420.72,8393.64,-972.92
325.21,21.60,16260.47,12023.64,4236.83
301.91,21.84,15095.55,11594.90,3500.64
309.37,21.85,15468.47,11758.50,3709.97
269.57,21.10,13478.49,10688.60,2789.89
180.73,17.72,9036.68,8202.86,833.82
224.37,23.40,11218.35,10250.62,967.72
437.23,23.61,21861.36,15322.42,6538.94
280.82,19.53,14041.01,10485.05,3555.96
293.22,19.26,14661.09,10647.04,4014.05
164.94,21.22,8246.84,8500.75,-253.92
154.82,21.10,7741.03,8266.97,-525.94
349.58,19.60,17479.12,11850.45,5628.66
307.77,17.50,15388.49,10385.96,5002.54
301.75,20.61,15087.44,11219.47,3867.98
239.46,21.10,11973.16,10053.36,1919.80
357.10,21.45,17855.08,12660.42,5194.67
216.01,20.70,10800.63,9471.16,1329.48
223.27,19.46,11163.36,9344.28,1819.08
291.98,21.99,14599.09,11420.09,3178.99
251.34,20.13,12566.77,10059.81,2506.96
240.70,19.07,12035.10,9590.22,2444.87
331.53,19.64,16576.67,11510.88,5065.79
332.90,16.51,16645.02,10495.54,6149.48
381.52,19.64,19075.76,12491.25,6584.51
282.80,21.38,14140.12,11045.43,3094.69
176.46,20.68,8823.22,8649.21,174.01
247.96,23.04,12398.19,10713.42,1684.78
460.01,19.47,23000.27,13958.17,9042.10
320.28,20.97,16014.00,11717.75,4296.24
347.62,21.59,17380.78,12503.45,4877.33
124.26,24.69,6213.08,8067.49,-1854.41
303.67,20.29,15183.75,11161.42,4022.32
154.79,17.91,7739.66,7772.60,-32.94
314.36,21.70,15718.08,11820.35,3897.74
420.39,23.73,21019.32,14976.38,6042.94
449.74,19.35,22486.80,13704.60,8782.20
308.28,21.68,15414.10,11684.22,3729.88
291.46,22.46,14572.93,11545.42,3027.51
433.68,22.03,21683.89,14555.71,7128.18
338.41,20.25,16920.52,11853.19,5067.33
172.06,18.60,8602.76,8200.75,402.01
293.02,19.84,14651.17,10812.84,3838.34
238.63,20.92,11931.74,9991.57,1940.17
293.87,21.82,14693.34,11411.13,3282.21
290.89,20.67,14544.27,11011.99,3532.28
317.17,19.24,15858.28,11102.32,4755.96
268.94,21.11,13447.14,10677.58,2769.55
214.64,21.72,10731.85,9661.95,1069.90
300.75,20.76,15037.26,11243.24,3794.03
383.45,18.33,19172.53,12027.74,7144.79
336.05,19.64,16802.59,11599.11,5203.48
264.53,21.90,13226.39,10792.01,2434.39
428.18,17.23,21408.98,12379.23,9029.75
416.19,15.81,20809.72,11581.55,9228.17
229.41,23.02,11470.68,10280.22,1190.46
156.16,21.02,7807.76,8282.82,-475.06
356.14,21.21,17807.07,12554.99,5252.08
382.56,17.85,19128.21,11827.38,7300.83
449.30,21.48,22464.83,14648.67,7816.16
406.12,20.55,20306.10,13346.01,6960.09
321.23,16.83,16061.71,10406.80,5654.91
306.10,22.85,15305.18,11994.03,3311.15
147.19,20.32,7359.71,7990.60,-630.89
240.47,19.21,12023.62,9618.95,2404.67
291.75,19.24,14587.65,10614.50,3973.15
327.61,15.97,16380.30,10231.72,6148.58
311.80,21.19,15589.92,11605.97,3983.95
356.51,20.52,17825.55,12316.93,5508.62
249.60,19.61,12480.20,9895.19,2585.01
313.44,22.56,15672.11,12070.31,3601.81
183.97,17.23,9198.62,8170.27,1028.36
281.92,18.81,14095.77,10301.83,3793.94
358.62,18.30,17931.21,11562.82,6368.39
343.39,19.44,17169.30,11676.25,5493.05
472.64,20.13,23631.99,14516.57,9115.42
249.10,20.86,12455.08,10196.27,2258.81
299.64,19.31,14981.88,10784.82,4197.06
262.37,18.25,13118.26,9786.93,3331.33
287.75,23.37,14387.26,11725.18,2662.07
393.02,24.82,19651.17,14756.13,4895.04
341.06,20.29,17052.79,11918.85,5133.94
403.02,18.49,20151.11,12450.44,7700.66
227.60,22.95,11379.83,10223.55,1156.28
399.35,17.11,19967.33,11831.42,8135.91
169.14,19.33,8457.23,8269.64,187.59
405.60,18.61,20279.82,12547.24,7732.57
262.25,17.68,13112.63,9636.87,3475.76
258.64,19.44,12932.06,10027.97,2904.09
302.43,18.27,15121.63,10525.94,4595.68
431.12,20.03,21555.88,13633.26,7922.62
161.83,20.05,8091.32,8245.32,-154.00
267.86,18.76,13393.22,10024.42,3368.80
392.88,19.26,19644.11,12566.51,7077.60
278.00,19.54,13900.05,10431.67,3468.38
226.22,21.62,11311.21,9890.90,1420.31
284.35,19.70,14217.31,10602.51,3614.80
275.63,21.65,13781.26,10967.12,2814.14
417.74,21.17,20887.00,13844.24,7042.77
362.00,21.14,18099.77,12653.69,5446.08
301.03,22.78,15051.29,11856.07,3195.22
469.50,17.76,23474.91,13338.86,10136.05
292.93,19.05,14646.53,10581.39,4065.14
168.26,23.53,8412.85,8958.52,-545.66
244.85,19.49,12242.57,9771.02,2471.55
286.78,15.00,14338.85,9301.65,5037.19
212.04,19.59,10601.83,9154.66,1447.17
435.23,20.27,21761.64,13822.12,7939.52
363.43,15.00,18171.37,10451.41,7719.96
246.50,22.67,12325.12,10587.69,1737.44
319.07,18.57,15953.50,10925.95,5027.55
350.72,20.66,17536.08,12244.90,5291.18
431.46,19.55,21573.02,13434.20,8138.81
402.69,17.42,20134.52,12016.19,8118.32
303.06,17.86,15153.09,10412.38,4740.72
365.73,18.13,18286.62,11630.67,6655.95
312.84,22.17,15642.06,11936.11,3705.95
310.83,19.70,15541.71,11124.96,4416.75
195.81,18.96,9790.45,8711.81,1078.64
200.45,18.13,10022.70,8634.39,1388.31
306.00,22.39,15299.83,11851.97,3447.86
246.66,22.93,12332.96,10655.50,1677.46
141.02,22.37,7051.19,8154.63,-1103.44
351.09,20.98,17554.72,12367.67,5187.05
150.98,20.58,7548.98,8107.11,-558.13
320.06,17.57,16003.08,10622.88,5380.20
308.00,19.51,15399.94,11008.55,4391.39
450.05,18.63,22502.59,13385.49,9117.10
296.82,16.35,14840.87,9852.66,4988.21
171.33,22.11,8566.55,8788.83,-222.28
310.62,18.61,15530.98,10780.11,4750.86
387.25,22.39,19362.56,13671.28,5691.27
484.12,21.76,24206.18,15536.22,8669.96
285.55,21.11,14277.32,11028.86,3248.45
260.07,21.23,13003.73,10520.28,2483.45
413.58,18.77,20679.20,12762.71,7916.49
223.69,23.72,11184.53,10304.98,879.55
324.60,20.09,16229.92,11519.97,4709.96
280.16,20.60,14007.93,10772.35,3235.58
157.33,18.70,7866.44,7942.34,-75.90
266.68,18.14,13334.13,9837.00,3497.13
245.66,20.95,12283.25,10147.81,2135.44
341.53,20.44,17076.51,11979.18,5097.33
435.99,18.42,21799.70,13031.58,8768.13
246.44,17.12,12321.85,9219.78,3102.07
377.19,17.46,18859.41,11585.76,7273.65
166.55,22.39,8327.46,8729.41,-401.96
307.78,18.77,15388.77,10778.02,4610.75
175.13,19.32,8756.33,8383.83,372.50
427.35,22.90,21367.73,14786.71,6581.02
363.28,17.76,18164.08,11450.32,6713.76
334.58,18.55,16728.97,11205.11,5523.85
381.31,18.46,19065.29,12039.85,7025.45
332.08,23.24,16603.81,12716.17,3887.64
450.16,23.99,22507.79,15797.78,6710.01
348.73,21.50,17436.38,12498.73,4937.64
422.36,21.57,21118.21,14109.03,7009.18
303.46,18.84,15172.81,10716.90,4455.91
196.77,23.89,9838.69,9701.84,136.85
305.72,20.54,15285.86,11278.02,4007.84
200.75,21.71,10037.32,9357.44,679.87
319.44,19.79,15972.19,11321.46,4650.73
296.47,19.46,14823.37,10770.42,4052.95
326.24,23.33,16311.79,12609.81,3701.99
128.35,21.08,6417.53,7705.56,-1288.03
224.85,22.90,11242.44,10149.66,1092.79
298.26,20.51,14912.93,11117.48,3795.45
437.07,18.30,21853.69,12999.88,8853.81
275.18,18.83,13759.10,10182.59,3576.51
284.25,20.21,14212.73,10743.63,3469.10
348.92,18.75,17446.14,11541.26,5904.89
321.96,17.79,16098.23,10726.17,5372.07
254.64,22.40,12732.09,10704.70,2027.39
281.29,18.91,14064.40,10319.23,3745.17
231.97,20.28,11598.48,9703.51,1894.98
447.86,20.59,22393.14,14222.51,8170.63
202.23,18.82,10111.45,8806.70,1304.75
272.47,22.90,13623.65,11240.07,2383.58
145.47,17.77,7273.28,7584.30,-311.02
233.20,20.52,11660.02,9786.03,1873.99
367.48,20.49,18373.86,12530.43,5843.43
226.86,19.89,11343.11,9512.63,1830.48
180.03,17.41,9001.58,8133.66,867.92
294.82,21.74,14741.18,11409.95,3331.23
128.24,21.49,6412.04,7755.51,-1343.47
182.35,18.65,9117.43,8400.59,716.84
375.94,21.41,18797.19,13050.83,5746.36
364.79,20.75,18239.43,12569.30,5670.13
417.61,17.44,20880.26,12282.52,8597.74
392.12,18.29,19605.84,12172.66,7433.19
340.80,22.28,17039.79,12591.76,4448.03
164.70,20.62,8235.21,8396.01,-160.80
368.20,18.87,18409.83,11948.38,6461.45
388.83,18.28,19441.42,12108.97,7332.45
373.22,18.97,18660.95,12079.67,6581.28
301.70,19.11,15085.15,10765.86,4319.29
236.50,18.31,11824.98,9329.85,2495.13
388.76,16.52,19438.17,11421.00,8017.17
352.26,22.28,17613.02,12848.37,4764.65
460.77,21.94,23038.43,15109.85,7928.58
211.60,17.45,10580.19,8693.22,1886.97
234.36,20.27,11718.10,9751.13,1966.97
230.17,18.20,11508.43,9188.04,2320.39
371.17,19.48,18558.57,12229.25,6329.31
222.28,19.31,11114.04,9292.35,1821.69
173.03,19.14,8651.30,8312.47,338.83
489.27,24.01,24463.49,16745.36,7718.13
144.56,19.12,7227.88,7763.85,-535.97
385.19,18.38,19259.69,12081.20,7178.49
270.97,18.47,13548.30,10006.05,3542.24
387.44,22.09,19371.78,13557.50,5814.27
311.24,16.70,15562.00,10196.40,5365.60
411.29,18.47,20564.49,12598.48,7966.01
423.16,22.89,21157.94,14687.65,6470.29
126.98,20.49,6348.94,7601.54,-1252.60
177.67,20.38,8883.61,8621.64,261.97
241.52,24.26,12076.14,10860.38,1215.76
337.35,20.49,16867.54,11913.23,4954.31
405.46,18.58,20272.89,12534.88,7738.01
291.82,19.44,14591.06,10671.79,3919.27
322.68,17.73,16134.03,10720.85,5413.18
222.80,22.51,11140.03,10015.66,1124.37
375.09,21.15,18754.47,12932.81,5821.66
448.88,22.25,22443.76,14986.95,7456.81
246.59,22.43,12329.38,10529.96,1799.41
298.96,19.17,14948.12,10731.58,4216.54
183.00,18.11,9150.09,8314.25,835.84
312.20,19.90,15609.97,11211.70,4398.27
300.56,18.25,15027.87,10486.52,4541.35
207.49,20.33,10374.69,9218.33,1156.36
288.06,22.26,14402.83,11413.35,2989.48
263.49,19.66,13174.41,10181.16,2993.25
304.41,20.30,15220.75,11179.62,4041.13
317.94,19.81,15896.75,11299.03,4597.72
126.07,21.61,6303.50,7723.80,-1420.30
361.73,18.66,18086.33,11751.42,6334.91
348.48,15.61,17423.91,10438.74,6985.17
271.18,20.94,13559.05,10679.00,2880.05
165.08,21.98,8253.80,8627.65,-373.86
359.98,20.89,17999.04,12520.99,5478.05
440.12,18.72,22005.84,13238.79,8767.06
238.61,17.73,11930.39,9230.51,2699.88
260.88,20.99,13043.94,10475.58,2568.35
221.26,20.28,11063.22,9487.89,1575.32
316.03,19.75,15801.48,11241.08,4560.40
211.30,23.64,10564.91,9996.13,568.78
268.81,18.11,13440.31,9867.11,3573.20
344.31,23.55,17215.57,13108.56,4107.01
312.41,20.06,15620.40,11268.02,4352.38
275.83,16.33,13791.62,9504.03,4287.59
283.36,19.64,14167.87,10565.59,3602.28
312.83,21.92,15641.70,11857.00,3784.69
121.66,19.27,6083.03,7344.38,-1261.36
179.25,17.05,8962.57,8056.32,906.26
402.54,19.67,20126.77,12918.26,7208.51
178.93,18.29,8946.62,8271.90,674.72
346.85,20.98,17342.37,12278.12,5064.25
420.02,21.55,21000.95,14050.07,6950.89
247.16,17.89,12357.77,9420.98,2936.79
272.16,18.59,13608.04,10059.03,3549.01
314.30,21.51,15714.76,11761.52,3953.24
402.72,18.28,20136.03,12362.66,7773.37
431.83,17.84,21591.35,12701.93,8889.42
355.66,17.64,17782.84,11274.72,6508.13
183.24,20.70,9162.21,8793.90,368.31
337.31,20.62,16865.56,11954.79,4910.77
281.17,18.63,14058.74,10238.82,3819.92
294.05,20.01,14702.59,10884.03,3818.56
162.70,23.05,8135.23,8751.04,-615.80
223.63,18.05,11181.62,9036.99,2144.63
370.54,16.10,18527.19,10964.46,7562.73
290.57,20.91,14528.47,11075.85,3452.62
255.35,19.78,12767.40,10050.58,2716.82
275.28,18.58,13763.78,10114.61,3649.17
392.07,21.30,19603.70,13352.81,6250.89
358.30,21.68,17914.79,12767.30,5147.49
247.60,15.58,12379.91,8858.43,3521.48
196.95,18.69,9847.72,8682.02,1165.69
241.99,24.64,12099.27,10961.32,1137.95
420.38,21.17,21018.96,13898.08,7120.87
317.04,21.35,15852.20,11769.59,4082.61
306.81,22.35,15340.60,11855.96,3484.65
320.31,20.03,16015.50,11417.13,4598.36
271.12,21.59,13556.03,10854.41,2701.62
375.78,21.44,18788.83,13055.20,5733.64
304.71,21.08,15235.64,11422.76,3812.88
196.64,19.36,9832.14,8806.21,1025.93
201.61,20.34,10080.65,9101.64,979.01
307.51,18.82,15375.65,10788.40,4587.25
428.77,20.03,21438.26,13586.29,7851.97
257.06,17.66,12853.05,9540.47,3312.58
397.84,18.42,19891.99,12327.71,7564.28
362.62,19.44,18131.17,12047.72,6083.45
240.80,18.11,12040.06,9361.53,2678.53
153.92,18.99,7695.95,7922.92,-226.97
190.27,19.67,9513.25,8742.92,770.33
352.62,20.80,17631.06,12336.12,5294.95
226.39,21.90,11319.33,9957.53,1361.80
272.34,19.07,13617.09,10194.22,3422.87
300.34,22.67,15017.01,11808.77,3208.23
351.80,21.88,17590.12,12696.46,4893.66
195.18,21.01,9758.81,9100.30,658.51
280.30,20.31,14015.17,10692.20,3322.96
296.99,20.64,14849.60,11129.39,3720.21
308.34,22.37,15416.96,11898.81,3518.15
379.45,22.45,18972.74,13517.68,5455.06
217.19,22.67,10859.66,9923.75,935.91
376.01,20.08,18800.51,12551.28,6249.23
343.25,21.11,17162.63,12246.04,4916.59
311.51,22.69,15575.25,12067.14,3508.11
344.96,18.75,17247.94,11468.86,5779.08
281.55,19.36,14077.64,10451.75,3625.89
205.22,20.03,10261.13,9111.04,1150.10
336.48,21.80,16824.00,12334.99,4489.01
305.00,21.83,15249.84,11658.19,3591.66
330.15,19.54,16507.35,11450.50,5056.85
264.44,16.98,13221.91,9490.90,3731.01
413.68,20.49,20684.14,13477.34,7206.80
318.31,18.16,15915.62,10781.62,5133.99
182.66,17.02,9132.86,8108.85,1024.01
289.70,17.47,14484.77,10061.63,4423.14
360.39,20.65,18019.40,12443.01,5576.39
371.67,22.72,18583.37,13445.06,5138.32
298.92,20.08,14945.82,11001.58,3944.24
408.24,20.42,20411.92,13337.36,7074.56
246.33,22.37,12316.67,10509.44,1807.23
281.24,16.91,14061.99,9756.07,4305.92
409.93,21.04,20496.60,13625.11,6871.49
408.90,19.98,20444.93,13168.49,7276.44
341.43,21.13,17071.73,12215.24,4856.50
393.79,19.03,19689.27,12494.93,7194.34
184.27,18.36,9213.63,8384.00,829.62
396.08,20.28,19803.75,13032.80,6770.95
260.15,23.30,13007.75,11061.19,1946.56
219.44,21.72,10972.13,9766.69,1205.44
238.38,18.98,11919.10,9525.59,2393.51
282.86,17.32,14142.96,9898.57,4244.39
241.76,16.64,12087.91,9021.86,3066.05
260.14,22.63,13007.09,10887.58,2119.51
203.91,18.09,10195.74,8688.78,1506.95
253.93,19.35,12696.45,9913.27,2783.19
315.02,22.64,15751.04,12132.83,3618.21
288.01,16.77,14400.57,9830.58,4569.99
266.55,22.98,13327.29,11126.43,2200.86
357.58,19.49,17878.93,11970.18,5908.75
407.70,17.70,20385.02,12217.45,8167.57
360.51,19.51,18025.61,12031.90,5993.71
262.97,18.55,13148.63,9879.40,3269.22
357.02,20.88,17850.76,12455.06,5395.70
210.27,18.70,10513.26,8932.74,1580.52
202.11,16.18,10105.25,8269.40,1835.86
266.28,19.56,13314.17,10208.20,3105.97
375.97,17.29,18798.43,11499.33,7299.09
240.38,20.41,12019.23,9905.92,2113.31
171.14,17.63,8556.78,8016.39,540.39
202.65,19.02,10132.44,8855.18,1277.25
393.70,20.37,19684.83,13017.70,6667.13
328.84,19.58,16441.77,11436.98,5004.79
242.32,20.50,12116.20,9967.85,2148.35
311.38,21.36,15569.16,11651.32,3917.83
305.59,17.68,15279.71,10404.17,4875.54
333.97,19.87,16698.63,11636.44,5062.19
236.58,15.00,11829.17,8548.75,3280.42
395.85,20.49,19792.37,13112.76,6679.61
257.32,19.40,12865.98,9991.58,2874.40
343.57,18.03,17178.64,11195.68,5982.96
135.92,20.63,6795.81,7804.15,-1008.34
272.66,22.35,13633.16,11092.77,2540.39
267.74,19.05,13387.01,10099.91,3287.11
308.89,18.11,15444.73,10594.20,4850.54
176.28,20.33,8814.09,8583.82,230.27
370.43,17.33,18521.29,11419.03,7102.26
231.99,18.68,11599.71,9333.47,2266.23
339.26,22.44,16963.06,12614.65,4348.41
374.53,20.12,18726.44,12537.15,6189.29
312.78,16.24,15639.20,10079.95,5559.25
356.02,16.41,17801.16,10840.92,6960.23
335.53,20.32,16776.38,11819.32,4957.06
268.65,21.72,13432.43,10836.33,2596.10
376.34,16.76,18817.10,11309.28,7507.82
253.55,20.90,12677.26,10298.95,2378.31
314.79,22.66,15739.47,12133.34,3606.13
357.28,23.78,17864.14,13494.66,4369.49
274.12,20.66,13705.81,10663.91,3041.90
255.63,21.01,12781.61,10371.76,2409.86
291.70,15.73,14584.84,9589.45,4995.39
379.32,24.20,18966.15,14179.43,4786.72
425.13,18.85,21256.25,13013.19,8243.06
309.23,18.13,15461.48,10607.28,4854.20
335.43,19.49,16771.59,11537.43,5234.16
412.03,23.02,20601.67,14486.39,6115.28
188.79,24.42,9439.52,9609.53,-170.00
236.26,20.25,11812.91,9784.42,2028.49
347.40,22.00,17369.80,12641.38,4728.42
381.25,20.09,19062.74,12658.04,6404.70
393.05,17.92,19652.65,12045.24,7607.40
